"name","name_ar","sku","price","sale_price","quantity","is_infinite","is_taxable","requires_shipping","is_draft","description","short_description","categories","images","weight","barcode"
"Arylic A50+","Arylic A50+","NGS-ARY-AUD-0507","299","","10","FALSE","TRUE","TRUE","FALSE","Arylic A50+ available at NGS Smart Home Store. Price: 299 SAR.","Arylic A50+ &#8211; Smart Home Product","بث صوتي","https://neogen.store/wp-content/uploads/NGS-ARY-AUD-0507.webp","",""
"Wiim Pro Plus","Wiim Pro Plus","NGS-WII-AUD-0506","599","","10","FALSE","TRUE","TRUE","FALSE","Wiim Pro Plus available at NGS Smart Home Store. Price: 599 SAR.","Wiim Pro Plus &#8211; Smart Home Product","بث صوتي","https://neogen.store/wp-content/uploads/NGS-WII-AUD-0506.webp","",""
"Apple AirPort Express","Apple AirPort Express","NGS-APP-AUD-0505","399","","10","FALSE","TRUE","TRUE","FALSE","Apple AirPort Express available at NGS Smart Home Store. Price: 399 SAR.","Apple AirPort Express &#8211; Smart Home Product","بث صوتي","https://neogen.store/wp-content/uploads/NGS-APP-AUD-0505.webp","",""
"Sonos Port","Sonos Port","NGS-SON-AUD-0504","1699","","10","FALSE","TRUE","TRUE","FALSE","Sonos Port available at NGS Smart Home Store. Price: 1699 SAR.","Sonos Port &#8211; Smart Home Product","بث صوتي","https://neogen.store/wp-content/uploads/NGS-SON-AUD-0504.webp","",""
"Retroid Pocket 4 Pro","Retroid Pocket 4 Pro","NGS-RET-GAM-0503","899","","10","FALSE","TRUE","TRUE","FALSE","Retroid Pocket 4 Pro available at NGS Smart Home Store. Price: 899 SAR.","Retroid Pocket 4 Pro &#8211; Smart Home Product","ألعاب","https://neogen.store/wp-content/uploads/NGS-RET-GAM-0503.webp","",""
"Logitech G Cloud","Logitech G Cloud","NGS-LOG-GAM-0502","1499","","10","FALSE","TRUE","TRUE","FALSE","Logitech G Cloud available at NGS Smart Home Store. Price: 1499 SAR.","Logitech G Cloud &#8211; Smart Home Product","ألعاب","https://neogen.store/wp-content/uploads/NGS-LOG-GAM-0502.webp","",""
"Steam Steam Deck OLED","Steam Steam Deck OLED","NGS-STE-GAM-0501","2499","","10","FALSE","TRUE","TRUE","FALSE","Steam Steam Deck OLED available at NGS Smart Home Store. Price: 2499 SAR.","Steam Steam Deck OLED &#8211; Smart Home Product","ألعاب","https://neogen.store/wp-content/uploads/NGS-STE-GAM-0501.webp","",""
"Xbox Series S","Xbox Series S","NGS-XBO-GAM-0499","1299","","10","FALSE","TRUE","TRUE","FALSE","Xbox Series S available at NGS Smart Home Store. Price: 1299 SAR.","Xbox Series S &#8211; Smart Home Product","ألعاب","https://neogen.store/wp-content/uploads/NGS-XBO-GAM-0499.webp","",""
"Onn Google TV 4K Streaming Box","Onn Google TV 4K Streaming Box","NGS-ONN-STR-0498","99","","10","FALSE","TRUE","TRUE","FALSE","Onn Google TV 4K Streaming Box available at NGS Smart Home Store. Price: 99 SAR.","Onn Google TV 4K Streaming Box &#8211; Smart Home Product","أعواد بث","https://neogen.store/wp-content/uploads/NGS-ONN-STR-0498.webp","",""
"Roku Streaming Stick 4K","Roku Streaming Stick 4K","NGS-ROK-STR-0496","199","","10","FALSE","TRUE","TRUE","FALSE","Roku Streaming Stick 4K available at NGS Smart Home Store. Price: 199 SAR.","Roku Streaming Stick 4K &#8211; Smart Home Product","أعواد بث","https://neogen.store/wp-content/uploads/NGS-ROK-STR-0496.webp","",""
"Google Chromecast HD","Google Chromecast HD","NGS-GOO-STR-0495","149","","10","FALSE","TRUE","TRUE","FALSE","Google Chromecast HD available at NGS Smart Home Store. Price: 149 SAR.","Google Chromecast HD &#8211; Smart Home Product","أعواد بث","https://neogen.store/wp-content/uploads/NGS-GOO-STR-0495.webp","",""
"Amazon Fire TV Stick 4K","Amazon Fire TV Stick 4K","NGS-AMA-STR-0494","199","","10","FALSE","TRUE","TRUE","FALSE","Amazon Fire TV Stick 4K available at NGS Smart Home Store. Price: 199 SAR.","Amazon Fire TV Stick 4K &#8211; Smart Home Product","أعواد بث","https://neogen.store/wp-content/uploads/NGS-AMA-STR-0494.webp","",""
"Amazon Fire TV Stick 4K Max","Amazon Fire TV Stick 4K Max","NGS-AMA-STR-0493","249","","10","FALSE","TRUE","TRUE","FALSE","Amazon Fire TV Stick 4K Max available at NGS Smart Home Store. Price: 249 SAR.","Amazon Fire TV Stick 4K Max &#8211; Smart Home Product","أعواد بث","https://neogen.store/wp-content/uploads/NGS-AMA-STR-0493.webp","",""
"Formuler Z11 Pro Max","Formuler Z11 Pro Max","NGS-FOR-STR-0492","699","","10","FALSE","TRUE","TRUE","FALSE","Formuler Z11 Pro Max available at NGS Smart Home Store. Price: 699 SAR.","Formuler Z11 Pro Max &#8211; Smart Home Product","أجهزة بث","https://neogen.store/wp-content/uploads/NGS-FOR-STR-0492.webp","",""
"Roku Ultra 2022","Roku Ultra 2022","NGS-ROK-STR-0491","399","","10","FALSE","TRUE","TRUE","FALSE","Roku Ultra 2022 available at NGS Smart Home Store. Price: 399 SAR.","Roku Ultra 2022 &#8211; Smart Home Product","أجهزة بث","https://neogen.store/wp-content/uploads/NGS-ROK-STR-0491.webp","",""
"Amazon Fire TV Cube (3rd Gen)","Amazon Fire TV Cube (3rd Gen)","NGS-AMA-STR-0490","599","","10","FALSE","TRUE","TRUE","FALSE","Amazon Fire TV Cube (3rd Gen) available at NGS Smart Home Store. Price: 599 SAR.","Amazon Fire TV Cube (3rd Gen) &#8211; Smart Home Product","أجهزة بث","https://neogen.store/wp-content/uploads/NGS-AMA-STR-0490.webp","",""
"Google Chromecast with Google TV 4K","Google Chromecast with Google TV 4K","NGS-GOO-STR-0489","249","","10","FALSE","TRUE","TRUE","FALSE","Google Chromecast with Google TV 4K available at NGS Smart Home Store. Price: 249 SAR.","Google Chromecast with Google TV 4K &#8211; Smart Home Product","أجهزة بث","https://neogen.store/wp-content/uploads/NGS-GOO-STR-0489.webp","",""
"Xiaomi TV Box S","Xiaomi TV Box S","NGS-XIA-STR-0488","199","","10","FALSE","TRUE","TRUE","FALSE","Xiaomi TV Box S available at NGS Smart Home Store. Price: 199 SAR.","Xiaomi TV Box S &#8211; Smart Home Product","أجهزة بث","https://neogen.store/wp-content/uploads/NGS-XIA-STR-0488.webp","",""
"Xiaomi Mi Box S 2nd Gen","Xiaomi Mi Box S 2nd Gen","NGS-XIA-STR-0487","249","","10","FALSE","TRUE","TRUE","FALSE","Xiaomi Mi Box S 2nd Gen available at NGS Smart Home Store. Price: 249 SAR.","Xiaomi Mi Box S 2nd Gen &#8211; Smart Home Product","أجهزة بث","https://neogen.store/wp-content/uploads/NGS-XIA-STR-0487.webp","",""
"NVIDIA Shield TV","NVIDIA Shield TV","NGS-NVI-STR-0486","599","","10","FALSE","TRUE","TRUE","FALSE","NVIDIA Shield TV available at NGS Smart Home Store. Price: 599 SAR.","NVIDIA Shield TV &#8211; Smart Home Product","أجهزة بث","https://neogen.store/wp-content/uploads/NGS-NVI-STR-0486.webp","",""
"Reolink Solar Panel","Reolink Solar Panel","NGS-REO-ACC-0482","199","","10","FALSE","TRUE","TRUE","FALSE","Reolink Solar Panel available at NGS Smart Home Store. Price: 199 SAR.","Reolink Solar Panel &#8211; Smart Home Product","ملحقات عامة","https://neogen.store/wp-content/uploads/NGS-REO-ACC-0482.webp","",""
"Generic Outdoor Mount","Generic Outdoor Mount","NGS-GEN-ACC-0481","49","","10","FALSE","TRUE","TRUE","FALSE","Generic Outdoor Mount available at NGS Smart Home Store. Price: 49 SAR.","Generic Outdoor Mount &#8211; Smart Home Product","ملحقات عامة","https://neogen.store/wp-content/uploads/NGS-GEN-ACC-0481.webp","",""
"Generic PoE Switch 8-Port","Generic PoE Switch 8-Port","NGS-GEN-ACC-0480","399","","10","FALSE","TRUE","TRUE","FALSE","Generic PoE Switch 8-Port available at NGS Smart Home Store. Price: 399 SAR.","Generic PoE Switch 8-Port &#8211; Smart Home Product","ملحقات عامة","https://neogen.store/wp-content/uploads/NGS-GEN-ACC-0480.webp","",""
"Generic PoE Injector 30W","Generic PoE Injector 30W","NGS-GEN-ACC-0479","79","","10","FALSE","TRUE","TRUE","FALSE","Generic PoE Injector 30W available at NGS Smart Home Store. Price: 79 SAR.","Generic PoE Injector 30W &#8211; Smart Home Product","ملحقات عامة","https://neogen.store/wp-content/uploads/NGS-GEN-ACC-0479.webp","",""
"Dahua NVR4108HS-8P-4KS2","Dahua NVR4108HS-8P-4KS2","NGS-DAH-NVR-0478","899","","10","FALSE","TRUE","TRUE","FALSE","Dahua NVR4108HS-8P-4KS2 available at NGS Smart Home Store. Price: 899 SAR.","Dahua NVR4108HS-8P-4KS2 &#8211; Smart Home Product","NVR/DVR","https://neogen.store/wp-content/uploads/NGS-DAH-NVR-0478.webp","",""
"Reolink RLN16-410","Reolink RLN16-410","NGS-REO-NVR-0476","1499","","10","FALSE","TRUE","TRUE","FALSE","Reolink RLN16-410 available at NGS Smart Home Store. Price: 1499 SAR.","Reolink RLN16-410 &#8211; Smart Home Product","NVR/DVR","https://neogen.store/wp-content/uploads/NGS-REO-NVR-0476.webp","",""
"Tapo D230","Tapo D230","NGS-TAP-DOO-0475","349","","10","FALSE","TRUE","TRUE","FALSE","Tapo D230 available at NGS Smart Home Store. Price: 349 SAR.","Tapo D230 &#8211; Smart Home Product","أجراس ذكية","https://neogen.store/wp-content/uploads/NGS-TAP-DOO-0475.webp","",""
"Eufy Video Doorbell Dual","Eufy Video Doorbell Dual","NGS-EUF-DOO-0473","799","","10","FALSE","TRUE","TRUE","FALSE","Eufy Video Doorbell Dual available at NGS Smart Home Store. Price: 799 SAR.","Eufy Video Doorbell Dual &#8211; Smart Home Product","أجراس ذكية","https://neogen.store/wp-content/uploads/NGS-EUF-DOO-0473.webp","",""
"Reolink Video Doorbell WiFi","Reolink Video Doorbell WiFi","NGS-REO-DOO-0472","449","","10","FALSE","TRUE","TRUE","FALSE","Reolink Video Doorbell WiFi available at NGS Smart Home Store. Price: 449 SAR.","Reolink Video Doorbell WiFi &#8211; Smart Home Product","أجراس ذكية","https://neogen.store/wp-content/uploads/NGS-REO-DOO-0472.webp","",""
"Dahua SD49425GB-HNR","Dahua SD49425GB-HNR","NGS-DAH-PTZ-0471","1299","","10","FALSE","TRUE","TRUE","FALSE","Dahua SD49425GB-HNR available at NGS Smart Home Store. Price: 1299 SAR.","Dahua SD49425GB-HNR &#8211; Smart Home Product","كاميرات PTZ","https://neogen.store/wp-content/uploads/NGS-DAH-PTZ-0471.webp","",""
"Hikvision DS-2DE4425IW-DE","Hikvision DS-2DE4425IW-DE","NGS-HIK-PTZ-0470","1499","","10","FALSE","TRUE","TRUE","FALSE","Hikvision DS-2DE4425IW-DE available at NGS Smart Home Store. Price: 1499 SAR.","Hikvision DS-2DE4425IW-DE &#8211; Smart Home Product","كاميرات PTZ","https://neogen.store/wp-content/uploads/NGS-HIK-PTZ-0470.webp","",""
"Tapo C225","Tapo C225","NGS-TAP-PTZ-0468","449","","10","FALSE","TRUE","TRUE","FALSE","Tapo C225 available at NGS Smart Home Store. Price: 449 SAR.","Tapo C225 &#8211; Smart Home Product","كاميرات PTZ","https://neogen.store/wp-content/uploads/NGS-TAP-PTZ-0468.webp","",""
"Reolink RLC-823A","Reolink RLC-823A","NGS-REO-PTZ-0467","899","","10","FALSE","TRUE","TRUE","FALSE","Reolink RLC-823A available at NGS Smart Home Store. Price: 899 SAR.","Reolink RLC-823A &#8211; Smart Home Product","كاميرات PTZ","https://neogen.store/wp-content/uploads/NGS-REO-PTZ-0467.webp","",""
"Annke C800","Annke C800","NGS-ANN-OUT-0466","399","","10","FALSE","TRUE","TRUE","FALSE","Annke C800 available at NGS Smart Home Store. Price: 399 SAR.","Annke C800 &#8211; Smart Home Product","كاميرات خارجية","https://neogen.store/wp-content/uploads/NGS-ANN-OUT-0466.webp","",""
"Dahua IPC-HFW2831E-S-S2","Dahua IPC-HFW2831E-S-S2","NGS-DAH-OUT-0465","549","","10","FALSE","TRUE","TRUE","FALSE","Dahua IPC-HFW2831E-S-S2 available at NGS Smart Home Store. Price: 549 SAR.","Dahua IPC-HFW2831E-S-S2 &#8211; Smart Home Product","كاميرات خارجية","https://neogen.store/wp-content/uploads/NGS-DAH-OUT-0465.webp","",""
"Amcrest IP8M-2696EW","Amcrest IP8M-2696EW","NGS-AMC-OUT-0463","599","","10","FALSE","TRUE","TRUE","FALSE","Amcrest IP8M-2696EW available at NGS Smart Home Store. Price: 599 SAR.","Amcrest IP8M-2696EW &#8211; Smart Home Product","كاميرات خارجية","https://neogen.store/wp-content/uploads/NGS-AMC-OUT-0463.webp","",""
"Tapo C320WS","Tapo C320WS","NGS-TAP-OUT-0460","249","","10","FALSE","TRUE","TRUE","FALSE","Tapo C320WS available at NGS Smart Home Store. Price: 249 SAR.","Tapo C320WS &#8211; Smart Home Product","كاميرات خارجية","https://neogen.store/wp-content/uploads/NGS-TAP-OUT-0460.webp","",""
"Reolink RLC-1212A","Reolink RLC-1212A","NGS-REO-OUT-0459","799","","10","FALSE","TRUE","TRUE","FALSE","Reolink RLC-1212A available at NGS Smart Home Store. Price: 799 SAR.","Reolink RLC-1212A &#8211; Smart Home Product","كاميرات خارجية","https://neogen.store/wp-content/uploads/NGS-REO-OUT-0459.webp","",""
"Hikvision DS-2CD2443G2-I","Hikvision DS-2CD2443G2-I","NGS-HIK-IND-0458","399","","10","FALSE","TRUE","TRUE","FALSE","Hikvision DS-2CD2443G2-I available at NGS Smart Home Store. Price: 399 SAR.","Hikvision DS-2CD2443G2-I &#8211; Smart Home Product","كاميرات داخلية","https://neogen.store/wp-content/uploads/NGS-HIK-IND-0458.webp","",""
"Amcrest IP4M-1041W","Amcrest IP4M-1041W","NGS-AMC-IND-0457","299","","10","FALSE","TRUE","TRUE","FALSE","Amcrest IP4M-1041W available at NGS Smart Home Store. Price: 299 SAR.","Amcrest IP4M-1041W &#8211; Smart Home Product","كاميرات داخلية","https://neogen.store/wp-content/uploads/NGS-AMC-IND-0457.webp","",""
"UniFi G4 Instant","UniFi G4 Instant","NGS-UNI-IND-0456","449","","10","FALSE","TRUE","TRUE","FALSE","UniFi G4 Instant available at NGS Smart Home Store. Price: 449 SAR.","UniFi G4 Instant &#8211; Smart Home Product","كاميرات داخلية","https://neogen.store/wp-content/uploads/NGS-UNI-IND-0456.webp","",""
"Wyze Cam v3","Wyze Cam v3","NGS-WYZ-IND-0455","149","","10","FALSE","TRUE","TRUE","FALSE","Wyze Cam v3 available at NGS Smart Home Store. Price: 149 SAR.","Wyze Cam v3 &#8211; Smart Home Product","كاميرات داخلية","https://neogen.store/wp-content/uploads/NGS-WYZ-IND-0455-1.webp","",""
"Tapo C210","Tapo C210","NGS-TAP-IND-0454","149","","10","FALSE","TRUE","TRUE","FALSE","Tapo C210 available at NGS Smart Home Store. Price: 149 SAR.","Tapo C210 &#8211; Smart Home Product","كاميرات داخلية","https://neogen.store/wp-content/uploads/NGS-TAP-IND-0454.webp","",""
"CyberPower CP1500PFCLCD 1500VA","CyberPower CP1500PFCLCD 1500VA","NGS-CYB-UPS-0453","899","","10","FALSE","TRUE","TRUE","FALSE","CyberPower CP1500PFCLCD 1500VA available at NGS Smart Home Store. Price: 899 SAR.","CyberPower CP1500PFCLCD 1500VA &#8211; Smart Home Product","UPS","https://neogen.store/wp-content/uploads/NGS-CYB-UPS-0453.webp","",""
"APC Smart-UPS 1500VA","APC Smart-UPS 1500VA","NGS-APC-UPS-0452","1499","","10","FALSE","TRUE","TRUE","FALSE","APC Smart-UPS 1500VA available at NGS Smart Home Store. Price: 1499 SAR.","APC Smart-UPS 1500VA &#8211; Smart Home Product","UPS","https://neogen.store/wp-content/uploads/NGS-APC-UPS-0452.webp","",""
"Seasonic Prime TX-1000 1000W","Seasonic Prime TX-1000 1000W","NGS-SEA-SER-0451","1299","","10","FALSE","TRUE","TRUE","FALSE","Seasonic Prime TX-1000 1000W available at NGS Smart Home Store. Price: 1299 SAR.","Seasonic Prime TX-1000 1000W &#8211; Smart Home Product","Server PSU","https://neogen.store/wp-content/uploads/NGS-SEA-SER-0451.webp","",""
"ASUS Hyper M.2 x16 Gen4","ASUS Hyper M.2 x16 Gen4","NGS-ASU-M-0449","299","","10","FALSE","TRUE","TRUE","FALSE","ASUS Hyper M.2 x16 Gen4 available at NGS Smart Home Store. Price: 299 SAR.","ASUS Hyper M.2 x16 Gen4 &#8211; Smart Home Product","محولات M.2","https://neogen.store/wp-content/uploads/NGS-ASU-M-0449.webp","",""
"Intel Xeon E-2388G","Intel Xeon E-2388G","NGS-INT-SER-0447","1999","","10","FALSE","TRUE","TRUE","FALSE","Intel Xeon E-2388G available at NGS Smart Home Store. Price: 1999 SAR.","Intel Xeon E-2388G &#8211; Smart Home Product","Server CPU","https://neogen.store/wp-content/uploads/NGS-INT-SER-0447.webp","",""
"WD Red Plus 8TB CMR","WD Red Plus 8TB CMR","NGS-WD-HDD-0445","799","","10","FALSE","TRUE","TRUE","FALSE","WD Red Plus 8TB CMR available at NGS Smart Home Store. Price: 799 SAR.","WD Red Plus 8TB CMR &#8211; Smart Home Product","HDD","https://neogen.store/wp-content/uploads/NGS-WD-HDD-0445.webp","",""
"Samsung 870 EVO 2TB SATA","Samsung 870 EVO 2TB SATA","NGS-SAM-SAT-0444","599","","10","FALSE","TRUE","TRUE","FALSE","Samsung 870 EVO 2TB SATA available at NGS Smart Home Store. Price: 599 SAR.","Samsung 870 EVO 2TB SATA &#8211; Smart Home Product","SATA SSD","https://neogen.store/wp-content/uploads/NGS-SAM-SAT-0444.webp","",""
"Crucial P3 Plus 2TB NVMe","Crucial P3 Plus 2TB NVMe","NGS-CRU-NVM-0443","549","","10","FALSE","TRUE","TRUE","FALSE","Crucial P3 Plus 2TB NVMe available at NGS Smart Home Store. Price: 549 SAR.","Crucial P3 Plus 2TB NVMe &#8211; Smart Home Product","NVMe SSD","https://neogen.store/wp-content/uploads/NGS-CRU-NVM-0443.webp","",""
"Samsung 990 Pro 2TB NVMe","Samsung 990 Pro 2TB NVMe","NGS-SAM-NVM-0442","799","","10","FALSE","TRUE","TRUE","FALSE","Samsung 990 Pro 2TB NVMe available at NGS Smart Home Store. Price: 799 SAR.","Samsung 990 Pro 2TB NVMe &#8211; Smart Home Product","NVMe SSD","https://neogen.store/wp-content/uploads/NGS-SAM-NVM-0442.webp","",""
"SK Hynix 128GB DDR4 ECC LRDIMM","SK Hynix 128GB DDR4 ECC LRDIMM","NGS-SK-SER-0441","1799","","10","FALSE","TRUE","TRUE","FALSE","SK Hynix 128GB DDR4 ECC LRDIMM available at NGS Smart Home Store. Price: 1799 SAR.","SK Hynix 128GB DDR4 ECC LRDIMM &#8211; Smart Home Product","Server RAM","https://neogen.store/wp-content/uploads/NGS-SK-SER-0441.jpg","",""
"Kingston 32GB DDR4 ECC UDIMM","Kingston 32GB DDR4 ECC UDIMM","NGS-KIN-SER-0439","399","","10","FALSE","TRUE","TRUE","FALSE","Kingston 32GB DDR4 ECC UDIMM available at NGS Smart Home Store. Price: 399 SAR.","Kingston 32GB DDR4 ECC UDIMM &#8211; Smart Home Product","Server RAM","https://neogen.store/wp-content/uploads/NGS-KIN-SER-0439.jpg","",""
"Micron 64GB DDR4 ECC RDIMM","Micron 64GB DDR4 ECC RDIMM","NGS-MIC-SER-0438","899","","10","FALSE","TRUE","TRUE","FALSE","Micron 64GB DDR4 ECC RDIMM available at NGS Smart Home Store. Price: 899 SAR.","Micron 64GB DDR4 ECC RDIMM &#8211; Smart Home Product","Server RAM","https://neogen.store/wp-content/uploads/NGS-MIC-SER-0438.webp","",""
"TP-Link TX401 10GbE","TP-Link TX401 10GbE","NGS-TP-NET-0436","299","","10","FALSE","TRUE","TRUE","FALSE","TP-Link TX401 10GbE available at NGS Smart Home Store. Price: 299 SAR.","TP-Link TX401 10GbE &#8211; Smart Home Product","كروت شبكة","https://neogen.store/wp-content/uploads/NGS-TP-NET-0436.webp","",""
"ASUS XG-C100C 10GbE","ASUS XG-C100C 10GbE","NGS-ASU-NET-0435","449","","10","FALSE","TRUE","TRUE","FALSE","ASUS XG-C100C 10GbE available at NGS Smart Home Store. Price: 449 SAR.","ASUS XG-C100C 10GbE &#8211; Smart Home Product","كروت شبكة","https://neogen.store/wp-content/uploads/NGS-ASU-NET-0435.webp","",""
"Chelsio T520-SO-CR 10GbE","Chelsio T520-SO-CR 10GbE","NGS-CHE-NET-0434","799","","10","FALSE","TRUE","TRUE","FALSE","Chelsio T520-SO-CR 10GbE available at NGS Smart Home Store. Price: 799 SAR.","Chelsio T520-SO-CR 10GbE &#8211; Smart Home Product","كروت شبكة","https://neogen.store/wp-content/uploads/NGS-CHE-NET-0434.webp","",""
"Mellanox ConnectX-4 25GbE SFP28","Mellanox ConnectX-4 25GbE SFP28","NGS-MEL-NET-0433","999","","10","FALSE","TRUE","TRUE","FALSE","Mellanox ConnectX-4 25GbE SFP28 available at NGS Smart Home Store. Price: 999 SAR.","Mellanox ConnectX-4 25GbE SFP28 &#8211; Smart Home Product","كروت شبكة","https://neogen.store/wp-content/uploads/NGS-MEL-NET-0433.webp","",""
"Mellanox ConnectX-3 10GbE SFP+","Mellanox ConnectX-3 10GbE SFP+","NGS-MEL-NET-0432","399","","10","FALSE","TRUE","TRUE","FALSE","Mellanox ConnectX-3 10GbE SFP+ available at NGS Smart Home Store. Price: 399 SAR.","Mellanox ConnectX-3 10GbE SFP+ &#8211; Smart Home Product","كروت شبكة","https://neogen.store/wp-content/uploads/NGS-MEL-NET-0432.webp","",""
"Intel I350-T4 1GbE","Intel I350-T4 1GbE","NGS-INT-NET-0431","299","","10","FALSE","TRUE","TRUE","FALSE","Intel I350-T4 1GbE available at NGS Smart Home Store. Price: 299 SAR.","Intel I350-T4 1GbE &#8211; Smart Home Product","كروت شبكة","https://neogen.store/wp-content/uploads/NGS-INT-NET-0431.webp","",""
